country,iso3,g.whoregion,row.rank.ret,year.ret,source.ret,all.areas.covered.ret,area.desc.ret,surv.quality.ret,dst.rlt.ret,mdr.ret,mdr.ret.pcnt,mdr.ret.pcnt.lo,mdr.ret.pcnt.hi,dr.r.nh.ret,dr.r.nh.ret.pcnt,dr.r.nh.ret.pcnt.lo,dr.r.nh.ret.pcnt.hi,xpert.ret,xpert.dr.r.ret,xpert.dr.r.ret.pcnt,xpert.dr.r.ret.pcnt.lo,xpert.dr.r.ret.pcnt.hi,r.rlt.ret,rr.ret,rr.ret.pcnt,rr.ret.pcnt.lo,rr.ret.pcnt.hi,dst.rlt.hr.ret,dst.rlt.hr.ret.pcnt,dst.rlt.hr.ret.pcnt.lo,dst.rlt.hr.ret.pcnt.hi,dst.rlt.rr.ret,dst.rlt.rr.ret.pcnt,dst.rlt.rr.ret.pcnt.lo,dst.rlt.rr.ret.pcnt.hi,dr.h.nr.ret,dr.h.nr.ret.pcnt,dr.h.nr.ret.pcnt.lo,dr.h.nr.ret.pcnt.hi
Czechia,CZE,EUR,5,2012,Surveillance,1,,A,26,2,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Czechia,CZE,EUR,6,2011,Surveillance,1,,A,17,1,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,
Czechia,CZE,EUR,7,2010,Surveillance,1,,A,30,2,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,
Czechia,CZE,EUR,8,2009,Surveillance,1,,A,39,3,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Czechia,CZE,EUR,9,2008,Surveillance,1,,A,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Czechia,CZE,EUR,10,2007,pre-2010 TME data collection,1,,A,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,11,2006,pre-2010 TME data collection,1,,A,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,EUR,12,2005,Surveillance,1,,A,20,6,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Czechia,CZE,EUR,13,2004,Surveillance,1,,A,10,2,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Czechia,CZE,EUR,14,2003,Surveillance,1,,A,19,1,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Czechia,CZE,EUR,15,2002,Surveillance,1,,A,16,1,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Czechia,CZE,EUR,16,2001,Surveillance,1,,A,15,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Czechia,CZE,EUR,17,2000,Surveillance,1,,A,22,2,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,
Czechia,CZE,EUR,18,1999,Surveillance,1,,A,70,2,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,
Czechia,CZE,EUR,19,1995,Survey,1,,A,16,,6.25,0.16,30.23,,0.0,0.0,17.08,,,,,,,,,,,,,,,,,,,,6.25,0.16,30.23
Germany,DEU,EUR,1,2015,Surveillance,1,,A,154,32,,,,3,,,,,,,,,,,,,,,,,,,,,,5,,,
Germany,DEU,EUR,2,2014,Surveillance,1,,A,127,22,,,,1,,,,,,,,,,,,,,,,,,,,,,12,,,
Germany,DEU,EUR,3,2013,Surveillance,1,,A,118,25,,,,2,,,,,,,,,,,,,,,,,,,,,,5,,,
Germany,DEU,EUR,4,2012,Surveillance,1,,A,128,12,,,,0,,,,,,,,,,,,,,,,,,,,,,13,,,
Germany,DEU,EUR,5,2011,Surveillance,1,,A,136,16,,,,2,,,,,,,,,,,,,,,,,,,,,,10,,,
Germany,DEU,EUR,6,2010,Surveillance,1,,A,188,14,,,,3,,,,,,,,,,,,,,,,,,,,,,19,,,
Germany,DEU,EUR,7,2009,Surveillance,1,,A,182,18,,,,1,,,,,,,,,,,,,,,,,,,,,,14,,,
Germany,DEU,EUR,8,2008,Surveillance,1,,A,219,24,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Germany,DEU,EUR,9,2007,pre-2010 TME data collection,1,,A,244,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,10,2006,pre-2010 TME data collection,1,,A,243,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,EUR,11,2005,Surveillance,1,,A,251,31,,,,1,,,,,,,,,,,,,,,,,,,,,,24,,,
Germany,DEU,EUR,12,2004,Surveillance,1,,A,258,36,,,,1,,,,,,,,,,,,,,,,,,,,,,29,,,
Germany,DEU,EUR,13,2003,Surveillance,1,,A,312,32,,,,4,,,,,,,,,,,,,,,,,,,,,,29,,,
Germany,DEU,EUR,14,2002,Surveillance,1,,A,317,30,,,,2,,,,,,,,,,,,,,,,,,,,,,35,,,
Germany,DEU,EUR,15,2001,Surveillance,1,,A,499,37,,,,0,,,,,,,,,,,,,,,,,,,,,,39,,,
Germany,DEU,EUR,16,2000,Surveillance,1,,A,236,14,,,,1,,,,,,,,,,,,,,,,,,,,,,23,,,
Germany,DEU,EUR,17,1999,Surveillance,1,,A,248,17,,,,5,,,,,,,,,,,,,,,,,,,,,,23,,,
Germany,DEU,EUR,18,1998,Survey,1,,A,263,,7.22,4.41,11.05,,0.0,0.0,1.13,,,,,,,,,,,,,,,,,,,,10.65,7.19,15.02
Germany,DEU,EUR,19,1997,Surveillance,1,,A,281,27,,,,2,,,,,,,,,,,,,,,,,,,,,,21,,,
Djibouti,DJI,EMR,1,2018,Surveillance,1,,R,6,3,,,,,,,,,,,,,93,9,,,,3,,,,3,,,,,,,
Djibouti,DJI,EMR,2,2015,Survey,1,,A,40,,50.0,33.8,66.2,,,,,,,,,,66,,34.9,24.5,46.9,,52.5,36.1,68.5,,35.0,20.6,51.7,,,,
Dominica,DMA,AMR,1,2019,Surveillance,1,,R,0,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Dominica,DMA,AMR,2,2013,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Dominica,DMA,AMR,3,2012,Surveillance,1,,S,1,0,,,,0,,,,1,0,,,,,,,,,,,,,,,,,0,,,
Dominica,DMA,AMR,4,2011,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Denmark,DNK,EUR,1,2023,Surveillance,1,,A,14,0,,,,,,,,,,,,,14,0,,,,1,,,,0,,,,,,,
Denmark,DNK,EUR,2,2022,Surveillance,1,,A,13,0,,,,,,,,,,,,,13,0,,,,0,,,,0,,,,,,,
Denmark,DNK,EUR,3,2021,Surveillance,1,,A,12,0,,,,,,,,,,,,,12,0,,,,0,,,,0,,,,,,,
Denmark,DNK,EUR,4,2020,Surveillance,1,,A,7,1,,,,,,,,,,,,,7,1,,,,3,,,,1,,,,,,,
Denmark,DNK,EUR,5,2019,Surveillance,1,,A,17,0,,,,,,,,,,,,,17,0,,,,0,,,,0,,,,,,,
Denmark,DNK,EUR,6,2018,Surveillance,1,,A,13,0,,,,,,,,,,,,,13,0,,,,2,,,,0,,,,,,,
Denmark,DNK,EUR,7,2017,Surveillance,1,,A,16,0,,,,,,,,,,,,,16,0,,,,0,,,,0,,,,,,,
Denmark,DNK,EUR,8,2015,Surveillance,1,,A,22,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Denmark,DNK,EUR,9,2014,Surveillance,1,,A,18,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Denmark,DNK,EUR,10,2013,Surveillance,1,,A,20,1,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Denmark,DNK,EUR,11,2012,Surveillance,1,,A,38,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Denmark,DNK,EUR,12,2011,Surveillance,1,,A,14,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Denmark,DNK,EUR,13,2010,Surveillance,1,,A,28,0,,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,
Denmark,DNK,EUR,14,2009,Surveillance,1,,A,32,1,,,,0,,,,,,,,,,,,,,,,,,,,,,3,,,
Denmark,DNK,EUR,15,2008,Surveillance,1,,A,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Denmark,DNK,EUR,16,2007,pre-2010 TME data collection,1,,A,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,17,2006,pre-2010 TME data collection,1,,A,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,EUR,18,2005,Surveillance,1,,A,18,0,,,,0,,,,,,,,,,,,,,,,,,,,,,3,,,
Denmark,DNK,EUR,19,2004,Surveillance,1,,A,22,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Denmark,DNK,EUR,20,2003,Surveillance,1,,A,16,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Denmark,DNK,EUR,21,2002,Surveillance,1,,A,24,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Denmark,DNK,EUR,22,2001,Surveillance,1,,A,24,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Denmark,DNK,EUR,23,2000,Surveillance,1,,A,33,1,,,,0,,,,,,,,,,,,,,,,,,,,,,7,,,
Denmark,DNK,EUR,24,1999,Surveillance,1,,A,24,0,,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,
Denmark,DNK,EUR,25,1998,Surveillance,1,,A,32,1,,,,0,,,,,,,,,,,,,,,,,,,,,,3,,,
Dominican Republic,DOM,AMR,1,2024,Surveillance,1,,A,8,0,,,,,,,,,,,,,474,37,,,,0,,,,8,,,,,,,
Dominican Republic,DOM,AMR,2,2023,Surveillance,1,,A,39,23,,,,,,,,,,,,,407,42,,,,25,,,,23,,,,,,,
Dominican Republic,DOM,AMR,3,2022,Surveillance,1,,A,35,5,,,,,,,,,,,,,380,25,,,,9,,,,5,,,,,,,
Dominican Republic,DOM,AMR,4,2021,Surveillance,1,,A,68,13,,,,,,,,,,,,,273,32,,,,21,,,,16,,,,,,,
Dominican Republic,DOM,AMR,5,2016,Surveillance,1,,R,221,68,,,,7,,,,0,0,,,,,,,,,,,,,,,,,46,,,
Dominican Republic,DOM,AMR,6,1995,Survey,1,,A,117,,19.66,12.89,28.02,,11.97,6.7,19.26,,,,,,,,,,,,,,,,,,,,17.09,10.77,25.16
Algeria,DZA,AFR,1,2002,Survey,1,,A,22,,9.1,1.1,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,AFR,2,1988,Survey,1,,A,52,,11.5,4.4,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,AMR,1,2024,Surveillance,1,,A,124,39,,,,,,,,,,,,,660,90,,,,73,,,,90,,,,,,,
Ecuador,ECU,AMR,2,2023,Surveillance,1,,A,200,33,,,,,,,,,,,,,828,96,,,,137,,,,96,,,,,,,
Ecuador,ECU,AMR,3,2020,Surveillance,1,,A,197,49,,,,,,,,,,,,,503,161,,,,70,,,,50,,,,,,,
Ecuador,ECU,AMR,4,2019,Surveillance,1,,R,446,82,,,,,,,,,,,,,446,98,,,,135,,,,98,,,,,,,
Ecuador,ECU,AMR,5,2012,Surveillance,1,,R,827,215,,,,19,,,,17,1,,,,,,,,,,,,,,,,,116,,,
Ecuador,ECU,AMR,6,2002,Survey,1,,A,185,,24.32,18.33,31.16,,9.19,5.44,14.3,,,,,,,,,,,,,,,,,,,,5.95,3.01,10.39
Egypt,EGY,EMR,1,2021,Surveillance,1,,A,306,8,,,,,,,,,,,,,306,25,,,,20,,,,25,,,,,,,
Egypt,EGY,EMR,2,2020,Surveillance,1,,A,326,5,,,,,,,,,,,,,326,41,,,,6,,,,41,,,,,,,
Egypt,EGY,EMR,3,2018,Surveillance,1,,A,402,82,,,,,,,,,,,,,402,93,,,,107,,,,93,,,,,,,
Egypt,EGY,EMR,4,2017,Surveillance,1,,R,381,90,,,,,,,,,,,,,385,115,,,,180,,,,141,,,,,,,
Egypt,EGY,EMR,5,2016,Surveillance,1,,R,518,40,,,,68,,,,33,3,,,,,,,,,,,,,,,,,40,,,
Egypt,EGY,EMR,6,2015,Surveillance,1,,R,500,68,,,,51,,,,14,0,,,,,,,,,,,,,,,,,2,,,
Egypt,EGY,EMR,7,2013,Surveillance,1,,R,516,77,,,,39,,,,0,0,,,,,,,,,,,,,,,,,27,,,
Egypt,EGY,EMR,8,2012,Surveillance,1,,R,438,108,,,,20,,,,0,0,,,,,,,,,,,,,,,,,15,,,
Egypt,EGY,EMR,9,2011,Survey,1,,A,370,,32.1,24.3,39.9,,10.8,7.8,14.4,,,,,,,,,,,,,,,,,,,,5.7,3.5,8.5
Egypt,EGY,EMR,10,2002,Survey,1,,A,217,,38.25,31.75,45.07,,12.44,8.36,17.58,,,,,,,,,,,,,,,,,,,,8.29,4.99,12.79
Eritrea,ERI,AFR,1,2024,Surveillance,1,,A,4,0,,,,,,,,,,,,,61,4,,,,0,,,,4,,,,,,,
Eritrea,ERI,AFR,2,2023,Surveillance,1,,A,21,0,,,,,,,,,,,,,88,9,,,,3,,,,1,,,,,,,
Eritrea,ERI,AFR,3,2022,Surveillance,1,,A,0,0,,,,,,,,,,,,,64,8,,,,0,,,,0,,,,,,,
Eritrea,ERI,AFR,4,2021,Surveillance,1,,A,0,0,,,,,,,,,,,,,76,3,,,,0,,,,0,,,,,,,
Eritrea,ERI,AFR,5,2020,Surveillance,1,,A,0,0,,,,,,,,,,,,,83,8,,,,0,,,,0,,,,,,,
Eritrea,ERI,AFR,6,2018,Surveillance,1,,R,0,0,,,,,,,,,,,,,74,3,,,,0,,,,0,,,,,,,
Eritrea,ERI,AFR,7,2018,Survey,1,,A,53,,3.8,0.5,13.0,,,,,,,,,,53,,7.5,2.1,18.2,,7.5,2.1,18.2,,7.5,2.1,18.2,,,,
Spain,ESP,EUR,1,2024,Surveillance,1,,A,712,9,,,,,,,,,,,,,722,11,,,,40,,,,11,,,,,,,
Spain,ESP,EUR,2,2022,Surveillance,1,,R,586,7,,,,,,,,,,,,,590,11,,,,24,,,,11,,,,,,,
Spain,ESP,EUR,3,2015,Surveillance,1,,A,61,10,,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,
Estonia,EST,EUR,1,2024,Surveillance,1,,A,14,4,,,,,,,,,,,,,16,4,,,,4,,,,4,,,,,,,
Estonia,EST,EUR,2,2023,Surveillance,1,,A,15,9,,,,,,,,,,,,,15,9,,,,9,,,,9,,,,,,,
Estonia,EST,EUR,3,2022,Surveillance,1,,A,16,7,,,,,,,,,,,,,19,7,,,,7,,,,7,,,,,,,
Estonia,EST,EUR,4,2021,Surveillance,1,,A,13,9,,,,,,,,,,,,,13,9,,,,9,,,,9,,,,,,,
Estonia,EST,EUR,5,2020,Surveillance,1,,A,10,3,,,,,,,,,,,,,13,4,,,,3,,,,3,,,,,,,
Estonia,EST,EUR,6,2019,Surveillance,1,,A,20,10,,,,,,,,,,,,,21,11,,,,10,,,,10,,,,,,,
Estonia,EST,EUR,7,2018,Surveillance,1,,A,18,8,,,,,,,,,,,,,20,10,,,,8,,,,10,,,,,,,
Estonia,EST,EUR,8,2017,Surveillance,1,,A,20,10,,,,,,,,,,,,,21,11,,,,10,,,,11,,,,,,,
Estonia,EST,EUR,9,2016,Surveillance,1,,A,13,6,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,
Estonia,EST,EUR,10,2015,Surveillance,1,,A,35,18,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,
Estonia,EST,EUR,11,2014,Surveillance,1,,A,29,18,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,
Estonia,EST,EUR,12,2013,Surveillance,1,,A,44,21,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,
Estonia,EST,EUR,13,2012,Surveillance,1,,A,46,23,,,,3,,,,,,,,,,,,,,,,,,,,,,2,,,
Estonia,EST,EUR,14,2011,Surveillance,1,,A,52,30,,,,0,,,,,,,,,,,,,,,,,,,,,,3,,,
Estonia,EST,EUR,15,2010,Surveillance,1,,A,64,28,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,
Estonia,EST,EUR,16,2009,Surveillance,1,,A,63,31,,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,
Estonia,EST,EUR,17,2008,Surveillance,1,,A,75,32,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Estonia,EST,EUR,18,2007,pre-2010 TME data collection,1,,A,65,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,19,2006,pre-2010 TME data collection,1,,A,68,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,EUR,20,2005,Surveillance,1,,A,71,37,,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,
Estonia,EST,EUR,21,2004,Surveillance,1,,A,94,39,,,,0,,,,,,,,,,,,,,,,,,,,,,14,,,
Estonia,EST,EUR,22,2003,Surveillance,1,,A,103,55,,,,0,,,,,,,,,,,,,,,,,,,,,,9,,,
Estonia,EST,EUR,23,2002,Surveillance,1,,A,159,75,,,,1,,,,,,,,,,,,,,,,,,,,,,11,,,
Estonia,EST,EUR,24,2001,Surveillance,1,,A,205,105,,,,1,,,,,,,,,,,,,,,,,,,,,,22,,,
Estonia,EST,EUR,25,2000,Surveillance,1,,A,117,53,,,,0,,,,,,,,,,,,,,,,,,,,,,11,,,
Estonia,EST,EUR,26,1999,Surveillance,1,,A,89,43,,,,0,,,,,,,,,,,,,,,,,,,,,,5,,,
Estonia,EST,EUR,27,1998,Surveillance,1,,A,82,31,,,,1,,,,,,,,,,,,,,,,,,,,,,14,,,
Estonia,EST,EUR,28,1994,Survey,1,,A,26,,19.23,6.55,39.35,,0.0,0.0,10.88,,,,,,,,,,,,,,,,,,,,26.92,11.57,47.79
Ethiopia,ETH,AFR,1,2023,Surveillance,1,,A,0,,,,,,,,,,,,,,1739,208,,,,0,,,,0,,,,,,,
Ethiopia,ETH,AFR,2,2019,Surveillance,1,,R,,339,,,,,,,,,,,,,3243,383,,,,339,,,,383,,,,,,,
Ethiopia,ETH,AFR,3,2018,Surveillance,1,,A,250,48,,,,,,,,,,,,,3118,484,,,,48,,,,48,,,,,,,
Ethiopia,ETH,AFR,4,2018,Survey,1,,A,176,,8.52,4.69,12.35,,,,,,,,,,231,,7.49,4.03,10.95,,13.64,8.68,18.59,,9.3,5.0,13.61,,5.11,1.99,8.24
Ethiopia,ETH,AFR,5,2005,Survey,1,,A,76,,11.84,5.56,21.29,,2.63,0.32,9.18,,,,,,,,,,,,,,,,,,,,13.16,6.49,22.87
Finland,FIN,EUR,1,2017,Surveillance,1,,A,3,1,,,,,,,,,,,,,3,2,,,,2,,,,2,,,,,,,
Finland,FIN,EUR,2,2016,Surveillance,1,,A,6,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Finland,FIN,EUR,3,2015,Surveillance,1,,A,4,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Finland,FIN,EUR,4,2014,Surveillance,1,,A,5,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Finland,FIN,EUR,5,2013,Surveillance,1,,A,5,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Finland,FIN,EUR,6,2012,Surveillance,1,,A,14,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Finland,FIN,EUR,7,2011,Surveillance,1,,A,8,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Finland,FIN,EUR,8,2010,Surveillance,1,,A,8,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Finland,FIN,EUR,9,2009,Surveillance,1,,A,6,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Finland,FIN,EUR,10,2008,Surveillance,1,,A,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Finland,FIN,EUR,11,2007,pre-2010 TME data collection,1,,A,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,12,2006,pre-2010 TME data collection,1,,A,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,13,2005,Surveillance,1,,A,22,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Finland,FIN,EUR,14,2004,Surveillance,1,,A,12,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Finland,FIN,EUR,15,2003,Surveillance,1,,A,24,1,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Finland,FIN,EUR,16,2002,Surveillance,1,,A,18,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Finland,FIN,EUR,17,2001,Surveillance,1,,A,26,1,,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,
Finland,FIN,EUR,18,2000,Surveillance,1,,A,29,1,,,,0,,,,,,,,,,,,,,,,,,,,,,3,,,
Finland,FIN,EUR,19,1999,Surveillance,1,,A,27,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Finland,FIN,EUR,20,1997,Surveillance,1,,A,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Fiji,FJI,WPR,1,2024,Surveillance,1,,A,3,2,,,,,,,,,,,,,24,3,,,,2,,,,3,,,,,,,
Fiji,FJI,WPR,2,2023,Surveillance,1,,A,21,0,,,,,,,,,,,,,21,0,,,,0,,,,0,,,,,,,
Fiji,FJI,WPR,3,2021,Surveillance,1,,A,0,0,,,,,,,,,,,,,5,0,,,,0,,,,0,,,,,,,
Fiji,FJI,WPR,4,2020,Surveillance,1,,A,0,0,,,,,,,,,,,,,6,0,,,,0,,,,0,,,,,,,
Fiji,FJI,WPR,5,2019,Surveillance,1,,A,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,
Fiji,FJI,WPR,6,2018,Surveillance,1,,A,1,0,,,,,,,,,,,,,9,0,,,,0,,,,0,,,,,,,
Fiji,FJI,WPR,7,2017,Surveillance,1,,A,1,1,,,,,,,,,,,,,3,1,,,,1,,,,1,,,,,,,
Fiji,FJI,WPR,8,2006,pre-2010 TME data collection,1,,A,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,1,2014,Surveillance,1,,A,288,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,2,2009,Surveillance,1,,A,106,14,,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,
France,FRA,EUR,3,2008,pre-2010 TME data collection,1,,A,104,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,4,2007,Surveillance,1,,A,102,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
France,FRA,EUR,5,2006,pre-2010 TME data collection,1,,A,110,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,6,2005,Surveillance,1,,A,112,8,,,,1,,,,,,,,,,,,,,,,,,,,,,8,,,
France,FRA,EUR,7,2004,Surveillance,1,,A,137,11,,,,1,,,,,,,,,,,,,,,,,,,,,,13,,,
France,FRA,EUR,8,2003,Surveillance,1,,A,118,9,,,,4,,,,,,,,,,,,,,,,,,,,,,7,,,
France,FRA,EUR,9,2002,Surveillance,1,,A,92,10,,,,4,,,,,,,,,,,,,,,,,,,,,,7,,,
France,FRA,EUR,10,2001,Surveillance,1,,A,102,4,,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,
France,FRA,EUR,11,2000,Surveillance,1,,A,82,7,,,,2,,,,,,,,,,,,,,,,,,,,,,8,,,
France,FRA,EUR,12,1999,Surveillance,1,,A,106,9,,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,
France,FRA,EUR,13,1997,Surveillance,1,,A,65,2,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,
France,FRA,EUR,14,1996,Surveillance,1,,A,195,8,,,,5,,,,,,,,,,,,,,,,,,,,,,19,,,
Micronesia (Federated States of),FSM,WPR,1,2024,Surveillance,1,,A,0,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Micronesia (Federated States of),FSM,WPR,2,2021,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Gabon,GAB,AFR,1,2023,Surveillance,1,,A,0,0,,,,,,,,,,,,,215,0,,,,0,,,,0,,,,,,,
Gabon,GAB,AFR,2,2021,Surveillance,1,,R,118,32,,,,,,,,,,,,,118,32,,,,32,,,,32,,,,,,,
Gabon,GAB,AFR,3,2019,Surveillance,1,,R,43,43,,,,,,,,,,,,,212,48,,,,,,,,,,,,,,,
Gabon,GAB,AFR,4,2018,Surveillance,1,,R,285,,,,,,,,,,,,,,285,45,,,,45,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,1,2024,Surveillance,1,,A,69,4,,,,,,,,,,,,,80,4,,,,10,,,,4,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,2,2022,Surveillance,1,,A,61,2,,,,,,,,,,,,,61,2,,,,8,,,,2,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,3,2019,Surveillance,1,,A,122,3,,,,,,,,,,,,,123,4,,,,8,,,,4,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,4,2018,Surveillance,1,,A,150,7,,,,,,,,,,,,,151,8,,,,19,,,,8,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,5,2017,Surveillance,1,,A,128,4,,,,,,,,,,,,,128,6,,,,10,,,,6,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,6,2015,Surveillance,1,,A,145,5,,,,0,,,,,,,,,,,,,,,,,,,,,,8,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,7,2014,Surveillance,1,,A,165,6,,,,0,,,,,,,,,,,,,,,,,,,,,,12,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,8,2013,Surveillance,1,,A,193,7,,,,3,,,,,,,,,,,,,,,,,,,,,,7,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,9,2012,Surveillance,1,,A,244,14,,,,2,,,,,,,,,,,,,,,,,,,,,,14,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,10,2011,Surveillance,1,,A,231,13,,,,1,,,,,,,,,,,,,,,,,,,,,,11,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,11,2009,Surveillance,1,,A,362,11,,,,3,,,,,,,,,,,,,,,,,,,,,,15,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,12,2008,pre-2010 TME data collection,1,,A,186,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,13,2007,Surveillance,1,,A,251,14,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,14,2006,pre-2010 TME data collection,1,,A,255,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,15,2005,Surveillance,1,,A,271,7,,,,2,,,,,,,,,,,,,,,,,,,,,,16,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,16,2004,Surveillance,1,,A,259,6,,,,1,,,,,,,,,,,,,,,,,,,,,,12,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,17,2003,Surveillance,1,,A,256,6,,,,2,,,,,,,,,,,,,,,,,,,,,,16,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,18,2002,Surveillance,1,,A,293,8,,,,3,,,,,,,,,,,,,,,,,,,,,,17,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,19,2001,Surveillance,1,,A,243,7,,,,0,,,,,,,,,,,,,,,,,,,,,,14,,,
